teid,qfi,qid
71,6,6
80,6,6
20,6,6
83,6,6
33,6,6
72,6,6
96,6,6
22,6,6
55,6,6
50,6,6
42,6,6
12,6,6
11,6,6
59,6,6
81,6,6
1,6,6
40,6,6
53,6,6
26,8,7
39,8,7
32,9,7
82,9,7
97,9,7
39,9,7
74,9,7
35,9,7
62,9,7
7,7,7
6,9,7
41,2,5
15,2,5
53,2,5
29,2,5
61,2,5
71,2,5
98,2,5
48,2,5
38,2,5
29,2,7
81,9,7
17,2,5
27,3,2
3,3,2
2,3,2
66,3,2
34,3,2
96,7,3
92,2,5
14,3,2
30,3,2
67,3,2
80,3,2
79,3,2
60,3,2
25,7,3
46,3,2
59,3,2
42,3,2
26,2,5
16,5,1
36,3,2
95,5,1
70,5,1
66,7,3
56,5,1
88,4,4
49,7,3
92,5,1
58,3,2
13,3,2
58,5,1
43,7,7
26,5,1
93,5,1
40,3,2
21,1,0
68,5,1
23,3,2
2,5,1
7,3,2
83,2,5
27,1,0
75,2,5
7,5,1
10,7,3
34,9,7
40,5,1
88,1,0
2,2,5
86,3,2
93,4,4
45,3,2
19,5,1
73,3,2
24,2,5
53,7,3
44,7,7
44,7,3
6,2,5
89,2,5
63,7,3
48,7,3
100,1,0
70,7,3
65,1,0
12,5,1
32,2,5
72,3,2
11,3,2
39,1,0
109,3,2
108,3,2
74,3,2
50,5,1
11,5,1
110,3,2
111,3,2
89,3,2
31,7,3
10,5,1
54,2,5
107,3,2
78,1,0
20,9,7
81,1,0
93,2,5
15,3,2
69,5,1
13,5,1
18,3,2
23,7,3
46,5,1
14,5,1
3,4,4
16,1,0
64,7,3
57,1,0
58,1,0
78,9,7
100,2,5
62,5,1
87,1,0
99,2,5
19,7,3
67,5,1
98,3,2
77,1,0
4,4,4
80,1,0
44,3,2
32,7,3
74,5,1
72,7,3
38,1,0
29,5,1
30,5,1
9,3,2
42,1,0
17,3,2
9,1,0
94,2,5
37,1,0
4,2,5
75,1,0
69,2,5
43,7,3
85,1,0
28,8,7
73,1,0
29,7,3
1,1,0
85,5,1
64,4,4
5,7,3
51,7,3
5,4,4
67,4,4
82,2,5
95,1,0
49,1,0
63,1,0
65,7,3
66,1,0
6,1,0
33,2,5
91,1,0
46,2,5
24,7,3
45,1,0
96,1,0
97,1,0
69,1,0
41,1,0
84,2,5
100,7,3
18,4,4
52,1,0
14,1,0
91,7,3
47,2,5
22,7,3
23,7,7
85,8,7
77,7,3
31,8,7
10,9,7
7,7,3
64,9,7
75,9,7
61,5,1
79,4,4
57,4,4
90,5,1
60,9,7
66,7,7
63,7,7
56,4,4
35,4,4
73,9,7
36,5,1
48,9,7
45,4,4
31,7,7
43,4,4
8,4,4
21,9,7
94,4,4
92,1,0
62,6,6
24,7,7
99,4,4
8,9,7
28,9,7
79,9,7
17,8,7
48,7,7
97,4,4
21,4,4
49,7,7
96,7,7
76,4,4
31,9,7
65,7,7
54,4,4
17,2,7
55,4,4
76,9,7
22,7,7
13,9,7
22,4,4
64,7,7
19,7,7
89,4,4
84,8,7
52,4,4
60,4,4
47,4,4
71,2,7
51,7,7
24,2,7
49,1,7
90,9,7
52,9,7
6,2,7
41,4,4
94,8,7
82,2,7
47,2,7
38,9,7
90,4,4
95,4,4
93,2,7
69,2,7
46,2,7
88,9,7
34,4,4
16,8,7
65,8,7
100,7,7
25,7,7
50,9,7
87,4,4
2,2,7
94,2,7
98,2,7
4,2,7
83,2,7
