teid,qfi,qid
72,6,6
40,6,6
43,6,6
80,6,6
83,6,6
53,6,6
81,6,6
8,6,6
55,6,6
25,6,6
20,8,7
54,8,7
39,8,7
39,9,7
51,7,7
66,3,7
79,9,7
97,9,7
96,7,7
61,9,7
5,4,4
22,4,4
45,3,2
17,3,2
74,3,2
7,3,2
70,7,3
29,7,3
58,3,2
27,3,2
89,3,2
42,3,2
11,3,2
14,5,1
61,5,1
36,5,1
46,5,1
6,2,5
36,3,2
52,1,0
40,5,1
80,3,2
90,9,7
90,5,1
9,3,2
48,7,3
91,7,3
15,2,5
73,3,2
67,3,2
20,9,7
30,3,2
59,3,2
29,5,1
2,5,1
98,2,5
10,5,1
82,2,5
44,3,2
16,5,1
98,3,2
69,5,1
41,2,5
15,3,2
23,3,2
13,3,2
63,7,7
2,2,5
12,5,1
75,1,0
79,3,2
24,7,3
19,5,1
66,3,2
66,7,3
77,7,3
47,2,5
46,3,2
21,4,4
85,5,1
32,2,5
10,7,3
78,1,0
93,2,5
19,7,3
14,3,2
18,3,2
96,1,0
65,1,0
92,5,1
59,1,0
7,5,1
86,3,2
3,3,2
56,5,1
17,2,5
84,2,5
7,7,3
72,3,2
33,2,5
2,3,2
38,2,5
21,1,0
30,5,1
70,5,1
77,1,0
88,1,0
95,1,0
49,1,0
60,9,7
37,1,0
1,1,0
11,5,1
72,7,3
38,1,0
44,7,3
26,5,1
22,7,3
87,2,5
68,5,1
75,2,5
66,1,0
71,7,3
29,2,5
34,3,2
100,7,3
16,1,0
23,7,3
94,2,5
51,7,3
87,2,7
99,3,2
42,1,0
92,2,5
6,1,0
69,1,0
5,7,3
50,5,1
54,2,5
58,1,0
79,4,4
46,2,5
64,7,3
39,1,0
9,1,0
31,7,3
74,5,1
71,2,5
97,1,0
73,1,0
4,2,5
95,4,4
67,5,1
14,1,0
93,5,1
61,2,5
95,5,1
48,2,5
69,2,5
62,5,1
27,1,0
45,1,0
87,1,0
92,1,0
65,7,3
24,2,5
36,8,7
64,9,7
53,2,5
91,1,0
100,1,0
57,1,0
27,9,7
35,4,7
35,4,4
52,4,4
80,1,0
99,2,5
85,1,0
41,1,0
96,7,3
25,7,3
81,1,0
63,7,3
83,2,5
97,4,4
10,9,7
78,9,7
43,7,3
53,7,3
60,4,4
13,5,1
45,4,4
58,5,1
55,4,4
53,2,7
40,3,2
100,2,5
73,9,7
3,4,4
90,4,4
47,2,7
76,4,4
34,4,4
57,4,4
31,9,7
84,2,7
6,2,7
24,2,7
38,2,7
4,2,7
43,4,4
62,9,7
82,9,7
24,7,7
70,7,7
18,4,4
64,7,7
99,4,4
54,4,4
88,9,7
10,7,7
94,4,4
15,2,7
51,8,7
21,9,7
47,4,4
4,4,4
60,3,2
50,9,7
17,3,7
38,9,7
100,7,7
6,9,7
48,9,7
64,4,4
88,4,4
32,9,7
59,3,7
3,3,7
74,9,7
8,4,4
41,4,4
93,4,4
25,7,7
75,2,7
13,9,7
47,9,7
35,6,6
22,4,7
44,7,7
82,2,7
22,7,7
53,7,7
23,7,7
98,2,7
17,2,7
92,2,7
59,6,6
93,2,7
43,7,7
52,9,7
25,8,7
99,2,7
75,9,7
58,3,7
71,2,7
2,2,7
59,6,7
72,7,7
54,2,7
