teid,qfi,qid
50,6,6
40,6,6
68,6,6
72,6,6
55,6,6
28,6,6
11,6,6
78,8,7
39,8,7
82,9,7
28,9,7
35,9,7
31,9,7
68,9,7
34,9,7
97,9,7
6,9,7
59,3,2
58,3,2
72,3,2
46,3,2
7,3,2
60,3,2
24,2,5
93,2,5
72,7,3
62,5,1
93,5,1
14,5,1
44,3,2
65,7,3
61,5,1
90,5,1
69,5,1
79,3,2
50,5,1
69,1,0
18,3,2
32,2,5
2,3,2
19,5,1
89,2,5
4,2,5
2,2,5
83,2,5
41,2,5
82,2,5
58,5,1
36,5,1
99,2,5
38,2,5
15,2,5
26,5,1
73,3,2
63,7,3
63,1,0
27,3,2
7,7,3
23,7,3
14,3,2
15,3,2
74,3,2
67,5,1
29,5,1
11,3,2
89,3,2
5,7,3
34,3,2
71,2,5
54,2,5
74,5,1
98,3,2
46,5,1
2,5,1
34,4,4
9,1,0
67,3,2
87,1,0
45,1,0
29,7,3
86,3,2
81,1,0
99,3,2
40,3,2
23,3,2
66,3,2
27,1,0
87,2,5
48,7,3
30,5,1
36,3,2
48,2,5
92,2,5
31,7,3
17,3,2
12,5,1
1,1,0
51,7,3
80,3,2
92,1,0
19,7,3
77,7,3
42,3,2
95,5,1
58,1,0
17,2,5
68,5,1
9,3,2
13,3,2
30,3,2
3,3,2
14,1,0
11,5,1
45,3,2
85,1,0
13,5,1
96,7,3
59,1,0
85,5,1
88,1,0
46,2,5
69,2,5
61,9,7
100,1,0
92,5,1
7,5,1
98,2,5
49,7,3
39,1,0
96,1,0
71,7,3
66,1,0
22,7,3
42,1,0
16,1,0
49,1,0
37,1,0
84,2,5
56,5,1
91,7,3
4,4,4
53,2,5
77,1,0
65,1,0
43,7,3
10,5,1
100,7,3
91,1,0
6,2,5
73,1,0
61,2,5
41,1,0
53,7,3
47,2,5
95,1,0
57,1,0
33,2,5
44,7,3
78,1,0
25,7,3
94,2,5
29,2,5
21,1,0
80,1,0
52,1,0
66,7,3
75,2,5
6,1,0
62,9,7
64,7,3
24,7,3
87,4,4
18,4,4
65,7,7
60,4,4
63,7,7
22,6,6
44,8,7
70,5,1
16,5,1
3,4,4
72,7,7
47,4,4
48,2,7
52,4,4
100,7,7
95,4,4
89,4,4
43,7,7
77,7,7
45,4,4
74,3,7
97,4,4
32,9,7
54,4,4
85,8,7
47,2,7
64,7,7
71,7,7
67,4,4
29,7,7
5,4,4
37,6,6
94,4,4
6,2,7
93,4,4
43,4,4
89,2,7
91,8,7
78,9,7
88,4,4
64,4,4
44,7,7
100,2,5
23,7,7
14,3,7
91,7,7
21,4,4
32,2,7
83,8,7
47,4,7
81,9,7
41,4,4
66,7,7
48,7,7
53,6,6
57,4,4
27,9,7
50,9,7
4,2,7
96,7,7
22,4,4
70,8,7
79,4,4
55,4,4
17,2,7
38,9,7
56,4,4
7,3,7
99,4,4
3,8,7
92,2,7
76,9,7
76,4,4
98,2,7
33,2,7
15,2,7
84,2,7
8,9,7
5,7,7
40,5,1
16,8,7
61,2,7
100,2,7
24,2,7
20,9,7
22,7,7
8,4,4
84,8,7
0,0,0
72,3,7
93,2,7
