teid,qfi,qid
30,6,6
50,6,6
43,6,6
24,6,6
68,6,6
1,6,6
33,6,6
25,6,6
81,6,6
42,6,6
11,6,6
86,6,6
51,6,6
23,8,7
35,9,7
79,9,7
59,3,7
78,9,7
8,9,7
29,2,7
20,9,7
28,9,7
49,7,7
81,9,7
75,9,7
34,9,7
66,1,0
69,2,5
29,2,5
46,5,1
13,5,1
93,5,1
56,5,1
9,1,0
80,3,2
7,5,1
24,7,3
69,5,1
99,2,5
60,3,2
48,2,5
41,2,5
64,4,4
13,3,2
58,3,2
7,3,2
79,3,2
71,7,3
6,1,0
43,7,3
84,2,5
62,5,1
89,3,2
58,1,0
70,5,1
32,2,5
26,5,1
80,1,0
74,3,2
1,1,0
77,7,3
23,3,2
92,2,5
59,1,0
53,2,5
16,5,1
14,5,1
50,5,1
17,3,2
29,5,1
72,3,2
99,3,2
66,3,2
44,3,2
19,5,1
32,7,7
2,2,5
2,5,1
45,3,2
67,3,2
77,1,0
38,9,7
59,3,2
3,3,2
11,3,2
34,3,2
89,2,5
46,3,2
40,3,2
18,3,2
52,1,0
95,1,0
30,3,2
73,3,2
24,2,5
87,1,0
61,5,1
57,1,0
19,7,3
83,2,5
96,7,3
72,7,3
98,3,2
4,2,5
54,2,5
36,3,2
42,3,2
92,5,1
64,7,3
41,1,0
30,5,1
78,1,0
40,5,1
93,2,5
27,3,2
9,3,2
65,7,3
14,3,2
63,1,0
38,1,0
12,5,1
73,1,0
82,9,7
49,7,3
61,2,5
68,5,1
17,2,5
49,1,0
6,2,5
92,1,0
2,3,2
100,1,0
91,1,0
98,2,5
47,2,5
86,3,2
81,1,0
87,2,5
12,6,6
31,7,3
14,1,0
85,5,1
37,1,0
15,3,2
95,5,1
29,7,3
82,2,5
100,2,5
36,5,1
96,1,0
10,5,1
27,1,0
97,1,0
71,2,5
7,7,3
11,5,1
22,7,3
32,7,3
45,1,0
42,1,0
67,5,1
58,5,1
44,7,3
21,1,0
99,4,4
74,5,1
65,1,0
25,7,3
66,7,3
70,7,3
10,7,3
75,2,5
94,4,4
100,7,3
76,4,4
38,2,5
46,2,5
88,9,7
53,7,3
5,7,3
53,7,7
94,2,5
39,1,0
15,2,5
16,1,0
85,1,0
48,7,3
3,4,4
88,1,0
33,2,5
69,1,0
91,7,3
88,4,4
51,7,3
90,4,4
63,7,3
70,7,7
23,7,3
23,7,7
79,4,4
71,7,7
3,8,7
95,4,4
93,4,4
35,4,4
43,7,7
34,4,4
10,7,7
68,9,7
61,9,7
8,4,4
5,4,4
97,4,4
98,2,7
90,5,1
18,4,4
10,9,7
89,4,4
55,8,7
51,7,7
45,4,4
89,2,7
6,2,7
25,7,7
94,2,7
21,4,4
60,9,7
31,7,7
97,9,7
7,7,7
54,2,7
55,4,4
64,7,7
63,7,7
3,4,7
41,4,4
60,4,4
16,8,7
18,3,7
100,2,7
57,4,4
66,7,7
43,4,4
33,2,7
27,9,7
9,8,7
48,9,7
1,8,7
38,2,7
31,8,7
4,4,4
52,4,4
54,4,4
4,2,7
69,2,7
92,2,7
21,9,7
52,9,7
62,9,7
17,3,7
47,4,4
48,2,7
72,7,7
22,7,7
22,4,4
46,2,7
75,2,7
100,7,7
84,2,7
