teid,qfi,qid
37,6,6
55,6,6
28,6,6
35,6,6
40,6,6
80,6,6
24,6,6
22,6,6
8,6,6
53,6,6
81,6,6
62,6,6
72,6,6
96,6,6
82,2,5
47,2,5
90,5,1
92,2,5
30,5,1
76,9,7
89,3,2
31,9,7
50,5,1
46,3,2
47,9,7
88,1,0
65,7,3
87,2,5
69,2,5
92,5,1
11,5,1
69,5,1
72,7,3
34,3,2
75,2,5
92,2,7
67,3,2
99,3,2
40,3,2
60,3,2
93,5,1
96,7,3
67,4,4
7,3,2
27,3,2
29,7,3
30,3,2
71,7,3
79,3,2
13,5,1
32,2,5
74,5,1
27,1,0
7,5,1
58,5,1
85,1,0
42,3,2
78,9,7
80,3,2
15,3,2
45,3,2
85,5,1
2,2,5
62,5,1
11,3,2
24,2,5
2,5,1
44,7,3
100,7,3
59,3,2
33,2,5
31,7,3
3,4,4
48,7,3
72,3,2
12,5,1
92,1,0
73,3,2
15,2,5
56,5,1
44,3,2
46,2,5
93,2,5
65,1,0
67,5,1
66,3,2
23,3,2
9,3,2
74,3,2
68,5,1
1,1,0
24,7,3
52,9,7
98,3,2
58,3,2
3,3,2
7,7,3
71,2,5
40,5,1
19,7,3
99,2,5
4,2,5
61,2,5
48,2,5
18,3,2
45,1,0
91,1,0
17,3,2
89,2,5
10,7,3
94,2,5
39,9,7
14,1,0
14,3,2
42,1,0
95,1,0
17,2,5
84,2,5
80,1,0
81,1,0
53,2,5
69,1,0
36,3,2
46,5,1
98,2,5
16,5,1
86,3,2
29,5,1
37,1,0
22,7,3
52,1,0
77,7,3
66,7,3
77,1,0
73,1,0
95,5,1
2,3,2
64,7,3
54,2,5
6,2,5
41,1,0
70,5,1
21,1,0
14,5,1
36,5,1
49,1,0
28,9,7
57,1,0
58,1,0
51,7,3
38,2,5
59,1,0
10,5,1
29,2,5
97,1,0
91,7,3
9,1,0
66,1,0
78,1,0
49,7,3
99,4,4
96,1,0
52,4,4
16,1,0
100,1,0
6,1,0
63,1,0
41,2,5
91,7,7
83,2,5
23,7,3
39,1,0
43,7,3
75,1,0
26,5,1
97,4,4
21,9,7
89,4,4
5,7,3
63,7,3
25,7,3
62,9,7
97,9,7
55,4,4
61,5,1
72,7,7
94,4,4
75,9,7
37,8,7
83,8,7
19,5,1
41,4,4
57,4,4
94,2,7
34,4,4
10,7,7
23,7,7
64,4,4
56,4,4
95,4,4
82,9,7
77,7,7
88,4,4
24,7,7
4,2,7
34,9,7
38,9,7
96,7,7
48,7,7
21,4,4
32,2,7
12,8,7
47,4,4
32,9,7
18,4,4
35,4,4
76,4,4
78,8,7
27,9,7
17,3,7
54,4,4
87,4,4
4,4,4
100,7,7
22,4,4
8,4,4
44,7,7
93,4,4
73,9,7
29,7,7
22,7,7
71,7,7
89,2,7
39,8,7
45,4,4
7,3,7
88,9,7
61,9,7
48,2,7
5,4,4
44,8,7
10,9,7
79,4,4
81,9,7
70,8,7
17,2,7
50,9,7
43,4,4
31,7,7
25,8,7
60,4,4
8,9,7
33,2,7
63,7,7
6,9,7
5,7,7
35,9,7
46,2,7
34,3,7
38,2,7
98,2,7
53,2,7
41,2,7
20,9,7
71,2,7
9,8,7
75,2,7
93,2,7
24,2,7
27,3,7
