teid,qfi,qid
35,6,6
22,6,6
33,6,6
83,6,6
25,6,6
20,6,6
55,6,6
24,6,6
28,6,6
12,6,6
77,6,6
86,6,6
51,6,6
8,6,6
84,8,7
51,8,7
10,9,7
75,9,7
78,9,7
35,9,7
90,9,7
76,9,7
74,9,7
100,7,3
91,7,3
34,3,2
92,2,5
97,4,4
2,3,2
16,5,1
2,2,5
49,7,3
2,5,1
12,5,1
79,4,4
27,3,2
58,3,2
59,3,2
89,4,4
98,3,2
11,5,1
54,2,5
13,5,1
7,3,2
66,1,0
56,5,1
74,3,2
73,1,0
40,5,1
7,5,1
85,1,0
41,1,0
72,3,2
16,1,0
11,3,2
14,3,2
44,3,2
36,3,2
29,5,1
91,1,0
57,1,0
70,5,1
53,7,7
53,7,3
100,2,5
60,3,2
5,7,3
3,3,2
67,3,2
74,5,1
46,5,1
75,1,0
90,5,1
59,1,0
71,2,5
48,7,3
10,5,1
85,5,1
83,2,5
80,3,2
86,3,2
58,5,1
81,1,0
10,7,3
18,3,2
47,2,5
99,3,2
69,5,1
15,2,5
17,3,2
23,3,2
75,2,5
34,4,4
100,1,0
29,2,5
45,3,2
30,3,2
42,3,2
26,2,5
40,3,2
88,1,0
62,5,1
14,5,1
87,2,5
64,7,3
32,2,5
9,3,2
89,3,2
61,5,1
15,3,2
13,3,2
89,2,5
92,5,1
50,5,1
79,3,2
77,7,3
82,2,5
97,1,0
72,7,3
84,2,5
26,5,1
66,3,2
30,5,1
31,7,3
73,3,2
27,1,0
60,9,7
46,2,5
70,7,3
95,5,1
46,3,2
69,1,0
52,1,0
68,5,1
19,7,3
39,1,0
29,7,3
17,2,5
78,1,0
67,5,1
19,5,1
53,2,5
6,2,5
63,1,0
38,1,0
38,2,5
41,2,5
96,7,3
71,7,3
49,1,0
65,7,3
61,2,5
45,1,0
94,2,5
95,1,0
36,5,1
51,7,3
102,2,5
101,2,5
103,2,5
66,7,3
33,2,5
96,1,0
38,2,7
92,1,0
47,4,4
32,9,7
24,2,5
14,1,0
42,1,0
1,1,0
35,4,4
93,2,5
98,2,5
21,1,0
7,7,3
77,1,0
6,9,7
9,1,0
6,1,0
58,1,0
95,4,4
44,7,3
4,2,5
48,2,5
8,9,7
79,9,7
63,7,3
48,9,7
80,1,0
87,1,0
37,1,0
21,9,7
41,4,4
52,4,4
23,7,3
24,7,3
22,7,3
5,7,7
34,9,7
18,4,4
99,4,4
94,4,4
27,9,7
20,9,7
10,7,7
65,7,7
88,9,7
12,8,7
37,8,7
44,7,7
45,4,4
90,4,4
57,8,7
24,7,7
88,4,4
93,5,1
52,9,7
96,7,7
3,4,4
54,4,4
29,7,7
98,8,7
22,4,4
36,8,7
55,4,4
16,8,7
5,4,4
57,4,4
47,9,7
1,8,7
33,2,7
22,7,7
4,4,4
91,7,7
38,9,7
87,4,4
15,2,7
26,2,7
71,7,7
93,4,4
31,9,7
66,7,7
86,8,7
62,9,7
46,3,7
60,3,7
3,8,7
64,7,7
47,2,7
54,2,7
21,4,4
81,9,7
28,9,7
56,4,4
60,4,4
48,2,7
75,2,7
76,4,4
8,4,4
70,7,7
34,3,7
43,4,4
82,2,7
50,9,7
94,2,7
2,2,7
100,2,7
13,9,7
32,2,7
7,3,7
46,2,7
87,2,7
82,9,7
17,2,7
68,9,7
