teid,qfi,qid
24,6,6
86,6,6
84,6,6
59,6,6
33,6,6
53,6,6
20,6,6
19,6,6
51,6,6
40,6,6
28,6,6
56,6,6
96,6,6
43,6,6
11,6,6
62,6,6
44,8,7
82,9,7
48,9,7
8,9,7
73,9,7
21,9,7
35,9,7
76,9,7
34,9,7
28,9,7
47,9,7
79,9,7
7,7,3
58,3,2
44,3,2
15,3,2
18,3,2
17,3,2
9,3,2
99,3,2
66,7,3
40,3,2
91,7,3
2,3,2
11,3,2
36,3,2
69,1,0
4,2,5
98,3,2
24,2,5
27,1,0
69,5,1
30,3,2
13,5,1
9,1,0
58,5,1
90,5,1
86,3,2
42,3,2
40,5,1
96,1,0
85,5,1
50,5,1
73,3,2
92,5,1
61,5,1
5,4,4
75,1,0
23,3,2
26,5,1
29,7,3
36,5,1
67,3,2
3,3,2
59,3,2
60,3,2
14,5,1
27,3,2
48,2,5
63,7,7
45,3,2
38,2,5
72,3,2
46,5,1
94,2,5
13,3,2
32,2,5
100,2,5
19,5,1
78,1,0
53,2,5
7,5,1
99,2,5
49,7,3
100,7,3
1,1,0
66,1,0
66,3,2
33,2,5
57,1,0
16,5,1
37,1,0
83,2,5
2,5,1
39,1,0
22,7,3
15,2,5
80,3,2
100,1,0
69,2,5
70,7,3
41,1,0
54,2,5
43,7,3
93,2,5
11,5,1
17,2,5
2,2,5
30,5,1
53,7,3
25,7,3
23,7,3
68,5,1
46,2,5
95,1,0
21,1,0
63,7,3
64,7,3
27,9,7
79,3,2
47,2,5
10,5,1
91,1,0
38,1,0
77,7,3
42,1,0
35,4,4
98,2,5
67,5,1
92,2,5
5,7,3
89,3,2
63,1,0
10,7,3
65,1,0
51,7,3
74,5,1
89,2,5
84,2,5
75,2,5
41,2,5
29,5,1
61,2,5
12,5,1
93,5,1
81,1,0
59,1,0
90,4,4
95,5,1
87,1,0
56,5,1
14,3,2
52,1,0
29,2,5
19,7,3
45,1,0
80,1,0
24,7,3
99,4,4
71,2,5
48,7,3
82,2,5
85,1,0
97,1,0
32,7,3
49,1,0
87,2,5
16,1,0
88,1,0
58,1,0
31,7,3
77,1,0
73,1,0
93,4,4
75,9,7
72,7,3
90,9,7
92,1,0
89,4,4
62,5,1
65,7,3
41,4,4
44,7,3
71,7,3
88,9,7
74,9,7
70,5,1
13,9,7
97,4,4
76,4,4
47,4,4
19,7,7
94,4,4
97,9,7
84,2,7
32,2,7
88,4,4
64,7,7
31,9,7
5,7,7
87,2,7
47,2,7
1,8,7
56,4,4
64,4,4
41,2,7
79,4,4
22,4,4
23,7,7
3,4,4
51,7,7
67,4,4
55,4,4
95,4,4
77,7,7
46,2,7
54,4,4
18,8,7
38,2,7
7,7,7
17,3,7
25,7,7
52,4,4
43,7,7
87,4,4
45,3,7
45,4,4
60,4,4
66,7,7
72,7,7
4,4,4
21,4,4
17,2,7
5,4,7
100,7,7
44,7,7
93,2,7
94,2,7
90,4,7
42,3,7
53,7,7
57,4,4
34,4,4
24,2,7
82,2,7
75,2,7
23,3,7
15,2,7
64,9,7
6,9,7
22,7,7
29,2,7
34,3,2
18,4,4
4,2,7
18,3,7
24,7,7
100,2,7
71,6,6
65,7,7
33,2,7
99,3,7
