teid,qfi,qid
1,6,6
24,6,6
81,6,6
40,6,6
22,6,6
35,6,6
59,6,6
30,6,6
11,6,6
82,6,6
53,6,6
51,6,6
80,6,6
71,6,6
82,2,5
100,2,5
24,2,5
67,5,1
11,5,1
58,5,1
30,5,1
76,4,4
30,3,2
2,3,2
70,5,1
66,3,2
14,3,2
15,3,2
68,5,1
93,5,1
46,3,2
97,9,7
95,5,1
10,7,3
81,1,0
37,1,0
40,5,1
16,5,1
2,2,5
2,5,1
81,9,7
18,3,2
79,3,2
59,3,2
48,9,7
6,1,0
42,3,2
13,5,1
60,3,2
40,3,2
77,7,3
99,3,2
89,3,2
78,1,0
31,9,7
27,3,2
62,5,1
36,3,2
71,7,3
91,7,3
63,7,3
33,2,5
44,3,2
62,9,7
67,3,2
7,3,2
74,5,1
39,1,0
61,2,5
17,2,5
34,9,7
13,3,2
5,7,3
7,5,1
58,1,0
9,3,2
69,5,1
98,3,2
23,7,3
4,2,5
32,2,5
71,2,5
11,3,2
90,5,1
87,2,5
68,9,7
41,2,5
93,2,5
74,3,2
63,1,0
84,2,5
17,3,2
19,5,1
36,5,1
64,7,3
65,7,3
75,2,5
26,2,5
56,5,1
80,1,0
98,2,5
99,2,5
3,3,2
10,5,1
25,7,3
49,1,0
94,2,5
91,1,0
75,9,7
47,2,5
58,3,2
72,3,2
34,3,2
46,2,5
53,2,5
83,2,5
77,1,0
73,3,2
92,5,1
86,3,2
15,2,5
80,3,2
16,1,0
54,2,5
85,5,1
31,7,3
64,7,7
54,4,4
89,2,5
31,7,7
9,1,0
73,1,0
69,2,5
24,7,3
60,4,4
75,1,0
14,1,0
14,5,1
45,1,0
57,1,0
46,5,1
38,1,0
29,5,1
71,7,7
43,7,3
50,5,1
42,1,0
100,7,3
8,9,7
12,5,1
66,7,3
7,7,3
92,1,0
47,9,7
22,7,3
65,1,0
85,1,0
88,9,7
87,1,0
49,7,3
96,1,0
97,1,0
59,1,0
44,7,3
48,2,5
19,7,3
100,1,0
95,1,0
1,1,0
6,2,5
88,1,0
52,1,0
29,2,5
72,7,3
21,1,0
41,1,0
53,7,3
53,7,7
66,1,0
70,7,3
32,9,7
32,7,3
6,9,7
96,7,3
51,7,3
48,7,3
29,7,7
29,7,3
27,1,0
69,1,0
84,8,7
87,4,4
25,8,7
41,4,4
20,8,7
57,4,4
4,4,4
45,4,4
97,4,4
35,4,4
16,8,7
10,9,7
17,8,7
55,4,4
26,5,1
64,4,4
56,4,4
77,7,7
61,5,1
26,8,7
94,8,7
32,2,7
93,4,4
34,4,4
43,7,7
19,7,7
22,7,7
40,3,7
56,4,7
49,7,7
63,7,7
21,4,4
8,4,4
47,4,4
18,4,4
100,2,7
3,4,4
23,7,7
87,2,7
95,4,4
5,4,4
28,9,7
22,4,4
88,4,4
54,2,7
33,2,7
52,4,4
79,4,4
43,4,4
74,9,7
29,2,7
100,7,7
66,7,7
79,3,7
21,9,7
99,4,4
90,4,4
44,7,7
15,2,7
50,9,7
38,9,7
94,4,4
67,4,4
48,7,7
65,7,7
80,3,7
24,7,7
94,2,7
89,4,4
25,6,6
64,9,7
35,9,7
51,7,7
75,2,7
6,2,7
82,2,7
7,7,7
69,2,7
61,2,7
25,7,7
36,3,7
96,7,7
79,9,7
99,2,7
84,2,7
83,2,7
