teid,qfi,qid
28,6,6
43,6,6
42,6,6
24,6,6
51,6,6
50,6,6
30,6,6
35,6,6
33,6,6
1,6,6
25,6,6
12,6,6
86,6,6
36,3,2
14,3,2
3,3,2
59,3,2
80,3,2
7,3,2
34,3,2
79,3,2
86,3,2
72,7,3
23,3,2
18,3,2
73,3,2
50,5,1
61,9,7
11,5,1
33,2,5
52,1,0
45,3,2
61,5,1
89,4,4
72,3,2
30,3,2
99,3,2
57,1,0
38,1,0
29,5,1
38,2,5
45,1,0
16,1,0
24,7,3
64,9,7
3,4,4
74,9,7
89,2,5
46,2,5
42,1,0
13,3,2
20,9,7
93,5,1
74,5,1
98,3,2
44,7,3
95,5,1
85,1,0
49,1,0
67,5,1
64,7,3
99,2,5
61,2,5
54,2,5
2,5,1
74,3,2
36,5,1
98,2,5
32,2,5
41,2,5
65,1,0
89,3,2
7,5,1
19,5,1
96,7,3
53,7,3
75,2,5
100,1,0
26,5,1
29,7,3
93,2,5
11,3,2
2,3,2
77,1,0
66,3,2
32,7,3
40,5,1
92,2,5
32,7,7
12,5,1
100,7,3
91,1,0
4,2,5
95,1,0
60,3,2
15,3,2
85,5,1
1,1,0
17,2,5
48,2,5
2,2,5
60,9,7
40,3,2
83,2,5
77,7,3
14,5,1
5,7,3
68,5,1
17,3,2
69,2,5
42,3,2
30,5,1
22,7,3
46,3,2
67,3,2
18,4,4
31,9,7
82,2,5
70,5,1
84,2,5
29,2,5
14,1,0
7,7,3
48,7,3
16,5,1
56,5,1
46,5,1
92,5,1
80,1,0
13,5,1
91,7,3
90,5,1
23,7,3
100,2,5
44,3,2
62,5,1
66,7,3
6,1,0
24,2,5
88,1,0
71,2,7
9,3,2
27,1,0
41,1,0
37,1,0
58,3,2
15,2,5
10,5,1
25,7,3
9,1,0
19,7,3
6,2,5
96,1,0
63,7,3
71,7,7
71,7,3
10,7,3
58,1,0
81,1,0
71,2,5
76,4,4
87,1,0
51,7,3
59,1,0
47,2,5
43,7,3
78,1,0
53,2,5
49,7,3
73,1,0
66,1,0
27,9,7
97,9,7
92,1,0
21,1,0
87,2,5
34,4,4
94,2,5
69,1,0
25,8,7
63,1,0
56,4,4
21,4,4
39,1,0
82,9,7
70,7,3
31,7,3
45,4,4
35,4,4
75,9,7
88,9,7
18,3,7
19,7,7
21,9,7
27,3,2
35,9,7
1,8,7
25,7,7
93,4,4
47,4,4
10,7,7
63,7,7
53,7,7
88,4,4
52,4,4
64,4,4
96,7,7
54,4,4
32,2,7
48,7,7
8,4,4
94,8,7
24,2,7
68,9,7
70,7,7
79,4,4
57,8,7
94,4,4
99,2,7
55,4,4
41,4,4
4,4,4
23,8,7
51,8,7
49,7,7
41,2,7
62,9,7
79,9,7
3,8,7
31,7,7
97,1,0
95,4,4
58,5,1
7,7,7
53,2,7
97,4,4
23,7,7
60,4,4
84,2,7
22,4,4
61,2,7
8,9,7
81,9,7
51,7,7
100,7,7
43,4,4
5,4,4
90,4,4
99,4,4
17,2,7
52,9,7
69,5,1
34,9,7
83,2,7
89,3,7
93,2,7
66,7,7
82,2,7
6,9,7
38,9,7
48,9,7
57,4,4
29,7,7
47,9,7
43,7,7
87,2,7
98,2,7
64,7,7
91,7,7
0,0,0
67,4,4
29,2,7
