teid,qfi,qid
80,6,6
55,6,6
1,6,6
22,6,6
19,6,6
28,6,6
37,6,6
53,6,6
33,6,6
40,6,6
96,6,6
12,6,6
24,6,6
43,6,6
81,6,6
76,9,7
38,9,7
31,9,7
20,9,7
62,9,7
27,9,7
6,9,7
28,9,7
8,9,7
35,9,7
31,8,7
73,9,7
59,1,0
80,1,0
43,4,4
35,4,4
30,3,2
14,3,2
75,1,0
46,3,2
68,5,1
52,4,4
100,2,5
85,5,1
6,2,5
34,3,2
24,7,3
49,1,0
73,1,0
56,5,1
60,3,2
74,3,2
57,4,4
90,5,1
64,7,3
93,5,1
27,1,0
98,3,2
65,7,3
29,2,5
14,5,1
45,3,2
95,5,1
50,5,1
74,5,1
100,1,0
17,3,2
16,5,1
11,3,2
51,7,3
58,3,2
62,5,1
6,1,0
53,7,3
69,5,1
29,5,1
3,3,2
44,3,2
23,3,2
87,2,5
99,3,2
36,5,1
2,5,1
88,4,4
46,5,1
7,3,2
7,7,3
58,1,0
77,7,3
70,5,1
63,7,3
2,3,2
67,5,1
31,7,3
71,2,5
43,7,3
58,5,1
13,3,2
66,3,2
15,3,2
26,5,1
72,3,2
70,7,3
19,7,3
96,1,0
92,1,0
86,3,2
41,2,5
26,2,5
95,1,0
52,1,0
22,7,3
5,7,3
1,1,0
69,2,5
41,1,0
36,3,2
9,3,2
40,3,2
61,5,1
15,2,5
42,3,2
12,5,1
14,1,0
59,3,2
27,3,2
25,7,3
16,1,0
80,3,2
67,3,2
79,3,2
88,1,0
33,2,5
72,7,3
38,2,5
73,3,2
30,5,1
87,1,0
10,5,1
53,2,5
23,7,3
46,2,5
49,7,3
18,3,2
85,1,0
84,2,5
71,7,3
83,2,5
4,2,5
17,2,5
39,1,0
66,7,3
92,5,1
38,1,0
48,2,5
98,2,5
42,1,0
91,1,0
89,3,2
32,2,5
48,7,3
37,1,0
21,1,0
40,5,1
24,2,5
32,7,7
32,7,3
11,5,1
7,5,1
65,1,0
92,2,5
109,7,3
112,7,3
111,7,3
110,7,3
54,2,5
78,1,0
100,7,3
9,1,0
93,2,5
75,2,5
10,7,3
13,5,1
2,2,5
44,7,3
97,1,0
57,1,0
99,2,5
47,2,5
69,1,0
63,1,0
81,1,0
66,1,0
61,2,5
77,1,0
88,9,7
89,2,5
5,4,4
82,2,5
96,7,3
10,7,7
19,5,1
91,7,3
78,9,7
97,9,7
77,7,7
52,9,7
25,7,7
87,4,4
76,4,4
70,8,7
64,4,4
8,4,4
90,4,4
56,4,4
39,9,7
84,8,7
97,4,4
67,4,4
100,7,7
18,4,4
41,4,4
79,4,4
83,2,7
98,8,7
10,9,7
26,2,7
75,9,7
71,7,7
50,9,7
96,7,7
90,9,7
91,7,7
89,2,7
93,4,4
54,4,4
65,7,7
89,4,4
47,4,4
24,2,7
91,8,7
7,7,7
3,4,4
72,7,7
74,9,7
60,9,7
13,3,7
99,4,4
53,2,7
34,4,4
72,6,6
4,4,4
41,2,7
79,9,7
55,4,4
31,7,7
7,3,7
95,4,4
36,3,7
98,2,7
22,4,4
94,4,4
48,7,7
19,7,7
71,2,7
21,4,4
51,7,7
80,3,7
43,7,7
34,9,7
11,6,6
5,7,7
38,2,7
84,2,7
48,2,7
47,9,7
13,9,7
15,2,7
61,2,7
4,4,7
75,2,7
35,6,6
69,2,7
32,9,7
54,2,7
49,7,7
82,9,7
74,3,7
