teid,qfi,qid
62,6,6
42,6,6
40,6,6
24,6,6
20,6,6
11,6,6
81,6,6
50,6,6
86,6,6
84,6,6
59,6,6
19,6,6
80,6,6
35,6,6
82,6,6
23,8,7
97,9,7
52,9,7
34,9,7
81,9,7
38,9,7
28,9,7
27,9,7
65,7,7
47,9,7
7,7,3
71,7,3
24,7,3
44,3,2
74,3,2
45,3,2
100,2,5
36,3,2
5,7,3
30,5,1
42,3,2
68,5,1
4,2,5
3,3,2
73,1,0
92,5,1
90,5,1
21,4,4
25,7,3
6,1,0
89,4,4
58,5,1
67,3,2
38,1,0
49,1,0
73,3,2
95,5,1
56,5,1
92,2,5
18,3,2
19,7,3
40,3,2
74,5,1
14,1,0
83,2,5
48,7,3
66,1,0
66,3,2
99,3,2
93,2,5
80,1,0
12,5,1
13,5,1
36,5,1
60,3,2
59,3,2
98,2,5
58,3,2
67,4,4
72,3,2
91,1,0
16,5,1
86,3,2
69,5,1
37,1,0
66,7,3
2,3,2
11,3,2
18,4,4
9,1,0
90,4,4
70,5,1
99,2,5
7,3,2
39,1,0
59,1,0
9,3,2
58,1,0
46,3,2
87,1,0
2,5,1
80,3,2
79,3,2
53,7,3
85,5,1
45,1,0
14,3,2
30,3,2
70,8,7
69,1,0
32,2,5
85,1,0
93,5,1
77,1,0
53,2,5
38,2,5
96,1,0
31,7,3
67,5,1
40,5,1
10,5,1
94,2,5
10,7,3
57,1,0
29,2,5
27,3,2
11,5,1
98,3,2
87,2,5
13,3,2
71,2,5
26,2,5
15,3,2
100,1,0
62,5,1
47,2,5
29,7,3
46,2,5
64,7,3
48,9,7
14,5,1
1,1,0
15,2,5
23,3,2
89,3,2
92,1,0
50,5,1
41,2,5
54,2,5
95,1,0
42,1,0
7,5,1
19,5,1
16,1,0
70,7,3
23,7,3
81,1,0
75,2,5
84,2,5
63,1,0
78,1,0
82,2,5
97,1,0
2,2,5
89,2,5
88,1,0
61,9,7
63,7,3
27,1,0
22,7,3
17,2,5
33,2,5
93,2,7
75,1,0
51,7,3
91,7,3
48,2,5
32,7,3
6,2,5
100,7,3
96,7,3
52,1,0
55,4,4
65,1,0
70,7,7
90,9,7
69,2,5
49,7,3
65,7,3
44,7,3
72,7,3
43,7,3
41,2,7
84,8,7
34,4,4
64,4,4
2,3,7
62,9,7
61,5,1
51,7,7
68,9,7
78,8,7
46,5,1
76,9,7
78,9,7
95,4,4
53,7,7
49,7,7
3,4,4
20,8,7
74,9,7
26,2,7
47,4,4
88,9,7
45,3,7
75,9,7
35,4,4
10,7,7
5,4,4
29,5,1
87,4,4
15,2,7
41,4,4
31,7,7
53,2,7
60,4,4
23,7,7
52,4,4
99,4,4
54,4,4
64,7,7
97,4,4
31,9,7
79,4,4
22,4,4
66,7,7
32,9,7
11,3,7
32,7,7
21,9,7
43,7,7
88,4,4
98,3,7
45,4,4
93,4,4
13,9,7
35,9,7
25,7,7
15,3,7
4,4,4
71,2,7
94,4,4
6,9,7
48,2,7
26,5,1
38,2,7
75,2,7
84,2,7
63,7,7
19,7,7
33,2,7
50,9,7
56,4,4
29,2,7
73,9,7
0,0,0
6,2,7
54,2,7
