teid,qfi,qid
81,6,6
24,6,6
51,6,6
50,6,6
68,6,6
30,6,6
1,6,6
33,6,6
86,6,6
43,6,6
10,9,7
3,8,7
62,9,7
28,9,7
31,9,7
68,9,7
71,7,7
38,9,7
35,9,7
43,7,7
78,9,7
47,9,7
73,9,7
81,9,7
29,2,5
72,3,2
27,3,2
46,3,2
86,3,2
42,3,2
98,3,2
48,2,5
99,2,5
29,2,7
87,2,5
79,3,2
2,3,2
59,3,2
44,3,2
7,3,2
25,7,3
89,3,2
75,1,0
3,3,2
11,3,2
54,2,5
74,5,1
68,5,1
10,5,1
58,5,1
1,1,0
46,5,1
62,5,1
85,5,1
60,3,2
2,5,1
30,5,1
99,3,2
67,3,2
14,1,0
78,1,0
39,1,0
93,5,1
17,3,2
14,5,1
69,5,1
15,2,5
80,3,2
23,3,2
11,5,1
93,2,5
34,3,2
1,8,7
83,2,5
66,3,2
13,3,2
36,5,1
40,5,1
69,2,5
52,1,0
67,5,1
100,1,0
95,5,1
73,3,2
63,1,0
70,5,1
10,7,3
33,2,5
19,7,3
7,5,1
27,1,0
30,3,2
71,2,5
36,3,2
58,1,0
58,3,2
18,3,2
45,1,0
89,2,5
70,7,3
45,3,2
84,2,5
61,2,5
92,5,1
13,5,1
90,5,1
9,3,2
73,1,0
92,2,5
41,2,5
85,1,0
59,1,0
63,7,3
50,5,1
94,2,5
14,3,2
71,7,3
57,1,0
65,7,3
32,7,3
17,2,5
100,2,5
61,5,1
41,1,0
53,2,5
15,3,2
88,1,0
5,7,3
72,7,3
2,2,5
98,2,5
97,1,0
77,1,0
64,7,3
69,1,0
100,7,3
16,5,1
47,2,5
87,1,0
9,1,0
48,9,7
74,3,2
22,7,3
31,7,3
24,2,5
26,5,1
66,1,0
40,3,2
49,1,0
12,5,1
96,7,3
75,2,5
95,1,0
6,1,0
91,1,0
53,7,3
29,5,1
34,9,7
38,2,5
86,3,7
51,7,3
49,7,3
38,1,0
16,1,0
43,7,3
37,1,0
46,2,5
41,4,4
21,1,0
80,1,0
82,2,5
65,1,0
4,4,4
42,1,0
23,8,7
92,1,0
96,1,0
23,7,3
29,7,3
32,2,5
24,7,3
10,7,7
81,1,0
77,7,3
6,2,5
48,7,3
45,4,4
64,4,4
91,7,3
66,7,3
52,9,7
44,7,3
8,4,4
15,8,7
75,9,7
19,5,1
82,9,7
22,4,4
2,2,7
94,4,4
22,7,7
35,4,4
56,5,1
79,9,7
99,4,4
90,4,4
5,4,4
4,2,5
95,4,4
66,7,7
31,8,7
79,4,4
60,4,4
78,8,7
7,7,3
54,4,4
89,2,7
63,7,7
32,9,7
70,7,7
55,8,7
31,7,7
11,6,6
64,7,7
49,7,7
43,4,4
54,2,7
64,9,7
34,4,4
21,9,7
58,3,7
97,4,4
27,9,7
86,8,7
17,3,7
8,9,7
32,7,7
94,2,7
6,2,7
59,3,7
15,2,7
89,3,7
14,3,7
3,4,4
53,7,7
28,8,7
88,9,7
5,8,7
19,7,7
7,3,7
100,2,7
18,4,4
76,4,4
46,3,7
57,4,4
47,4,4
33,2,7
25,7,7
93,4,4
96,7,7
55,4,4
60,9,7
52,4,4
38,2,7
69,2,7
23,7,7
21,4,4
97,9,7
20,9,7
88,4,4
73,3,7
48,2,7
48,7,7
92,2,7
6,9,7
61,9,7
32,2,7
