teid,qfi,qid
77,6,6
24,6,6
71,6,6
40,6,6
1,6,6
50,6,6
53,6,6
55,6,6
12,6,6
8,6,6
83,6,6
20,6,6
72,6,6
28,6,6
68,6,6
33,6,6
44,8,7
13,3,7
47,9,7
60,9,7
55,8,7
32,9,7
34,3,7
49,7,3
43,7,3
6,9,7
7,7,3
82,2,5
19,5,1
23,7,3
30,5,1
70,5,1
69,5,1
71,2,5
21,1,0
44,3,2
86,3,2
91,7,3
74,5,1
95,5,1
97,1,0
98,2,5
8,4,4
36,3,2
13,3,2
69,1,0
81,9,7
18,3,2
67,5,1
17,3,2
87,2,5
11,3,2
100,2,5
62,5,1
74,3,2
45,1,0
65,1,0
80,3,2
62,9,7
79,3,2
45,3,2
66,3,2
83,2,5
69,2,5
46,5,1
40,3,2
59,1,0
39,1,0
61,5,1
93,5,1
68,5,1
99,2,5
25,7,3
14,5,1
58,1,0
32,7,3
48,2,5
85,5,1
32,2,5
63,7,3
15,3,2
70,7,3
46,3,2
36,5,1
57,1,0
24,2,5
42,3,2
12,5,1
61,2,5
52,1,0
73,1,0
38,1,0
100,7,3
31,7,3
7,3,2
27,3,2
58,5,1
2,5,1
98,3,2
34,3,2
105,7,3
30,3,2
88,1,0
106,7,3
95,1,0
104,7,3
9,3,2
89,3,2
73,3,2
59,3,2
89,2,5
3,3,2
6,1,0
50,5,1
33,2,5
29,2,5
63,1,0
64,7,3
76,4,4
14,3,2
100,1,0
60,3,2
9,1,0
17,2,5
47,2,5
19,7,3
49,1,0
15,2,5
14,1,0
7,5,1
37,1,0
42,1,0
51,7,3
72,7,3
1,1,0
84,2,5
72,3,2
77,1,0
60,4,4
6,2,5
41,2,5
66,7,3
96,1,0
71,7,3
101,2,5
102,2,5
103,2,5
27,1,0
92,5,1
92,1,0
22,7,3
53,2,5
46,2,5
16,5,1
92,2,5
40,5,1
26,5,1
58,3,2
39,8,7
87,1,0
94,2,5
78,1,0
29,5,1
23,3,2
44,7,3
41,1,0
96,7,3
2,2,5
66,1,0
65,7,3
10,5,1
38,2,5
13,5,1
43,4,4
75,1,0
81,1,0
53,7,3
10,7,3
26,2,5
85,1,0
76,9,7
4,2,5
91,1,0
80,1,0
73,9,7
56,6,6
4,2,7
38,9,7
29,7,3
57,4,4
54,2,5
77,7,3
72,7,7
48,7,3
78,9,7
53,2,7
54,2,7
5,7,3
24,7,3
35,4,4
89,4,4
27,9,7
67,4,4
93,2,5
28,9,7
90,5,1
21,9,7
97,4,4
74,9,7
41,2,7
11,5,1
64,7,7
54,4,4
55,4,4
19,7,7
18,4,4
5,4,4
5,7,7
65,7,7
90,4,4
58,3,7
51,7,7
4,4,4
42,3,7
68,9,7
56,5,1
79,4,4
90,9,7
44,7,7
3,8,7
100,7,7
91,7,7
25,6,6
94,4,4
25,7,7
47,4,4
94,2,7
39,9,7
95,4,4
95,1,7
31,7,7
22,4,4
61,9,7
64,4,4
70,8,7
48,7,7
13,9,7
34,4,4
67,3,2
56,4,4
86,8,7
24,7,7
85,8,7
45,4,4
88,9,7
87,4,4
7,7,7
61,2,7
77,7,7
52,4,4
10,7,7
31,9,7
88,4,4
41,4,4
93,4,4
15,2,7
82,2,7
26,2,7
71,7,7
96,7,7
52,9,7
49,7,7
48,9,7
8,9,7
102,2,7
101,2,7
103,2,7
69,2,7
50,9,7
24,2,7
38,2,7
70,7,7
33,2,7
47,2,7
11,3,7
