teid,qfi,qid
59,6,6
22,6,6
96,6,6
56,6,6
62,6,6
33,6,6
8,6,6
25,6,6
11,6,6
12,6,6
19,6,6
86,8,7
6,9,7
34,9,7
97,9,7
76,9,7
10,9,7
81,9,7
21,9,7
88,9,7
31,9,7
29,7,7
27,9,7
28,9,7
32,9,7
15,8,7
64,9,7
93,5,1
36,5,1
24,7,3
45,4,4
10,5,1
69,1,0
19,5,1
59,3,2
58,5,1
100,2,5
67,5,1
90,5,1
72,3,2
14,5,1
50,5,1
45,1,0
46,5,1
61,2,5
66,7,3
49,7,3
89,3,2
83,2,5
14,1,0
59,1,0
26,5,1
14,3,2
66,3,2
30,3,2
99,3,2
39,1,0
36,3,2
45,3,2
91,1,0
82,2,5
33,2,5
31,7,3
75,1,0
47,2,5
74,3,2
7,5,1
12,5,1
49,1,0
70,5,1
80,1,0
91,7,3
38,1,0
62,5,1
26,2,5
40,3,2
53,2,5
58,3,2
3,3,2
11,3,2
27,3,2
18,3,2
75,2,5
88,1,0
86,3,2
9,3,2
13,5,1
95,5,1
95,4,4
46,3,2
17,3,2
29,5,1
74,5,1
52,9,7
79,3,2
69,5,1
68,5,1
30,5,1
2,3,2
90,9,7
71,7,3
43,4,4
29,7,3
11,5,1
34,3,2
85,1,0
23,3,2
51,7,3
44,7,3
4,2,5
41,1,0
2,5,1
73,3,2
5,7,3
9,1,0
96,7,3
56,5,1
7,3,2
13,3,2
40,5,1
96,1,0
69,2,5
6,1,0
70,7,3
32,2,5
57,8,7
43,7,3
42,3,2
98,3,2
44,3,2
15,3,2
16,5,1
87,2,5
98,2,5
48,2,5
100,1,0
29,2,5
84,2,5
52,1,0
54,2,5
17,2,5
41,2,5
100,7,3
78,1,0
32,7,3
85,5,1
23,7,3
67,3,2
72,7,3
99,2,5
19,7,3
66,1,0
19,7,7
65,7,3
92,2,5
92,5,1
77,7,3
46,2,5
25,7,3
77,1,0
27,1,0
24,2,5
93,2,5
58,1,0
16,1,0
37,1,0
65,1,0
8,4,4
2,2,5
17,2,7
94,2,5
95,1,0
21,1,0
90,4,4
67,4,4
54,4,4
92,1,0
10,7,3
87,4,4
63,1,0
81,1,0
53,7,3
93,4,4
38,2,5
15,2,5
88,4,4
13,9,7
41,2,7
1,1,0
18,4,4
48,7,3
89,2,5
26,2,7
97,1,0
73,1,0
91,7,7
22,7,3
99,3,7
7,7,3
50,9,7
55,6,6
64,4,4
61,5,1
68,9,7
48,9,7
83,8,7
57,4,4
36,8,7
79,4,4
91,8,7
79,9,7
34,4,4
35,4,4
8,9,7
5,4,4
41,4,4
7,7,7
76,4,4
89,4,4
32,7,7
20,9,7
54,2,7
25,7,7
56,4,4
4,4,4
98,3,7
30,3,7
47,4,4
53,7,7
5,7,7
76,8,7
77,7,7
24,7,7
83,2,7
86,3,7
70,8,7
80,3,2
55,4,4
33,2,7
3,4,4
52,4,4
99,4,4
94,4,4
21,4,4
10,7,7
73,9,7
60,4,4
46,2,7
97,4,4
75,9,7
60,9,7
61,2,7
82,9,7
74,9,7
1,6,6
6,2,5
22,7,7
94,2,7
78,9,7
87,2,7
47,2,7
0,0,0
47,9,7
32,2,7
27,3,7
