teid,qfi,qid
1,6,6
37,6,6
72,6,6
81,6,6
24,6,6
28,6,6
33,6,6
8,6,6
71,6,6
20,6,6
68,6,6
40,6,6
42,6,6
80,6,6
86,8,7
20,9,7
25,7,3
71,7,3
72,7,3
61,9,7
23,7,3
27,3,2
44,3,2
67,3,2
14,3,2
36,3,2
2,3,2
98,3,2
86,3,2
45,3,2
79,3,2
11,3,2
87,2,5
89,3,2
83,2,5
84,2,5
66,3,2
92,1,0
3,3,2
99,2,5
96,7,3
95,1,0
29,7,3
42,3,2
85,5,1
41,1,0
69,5,1
46,3,2
45,4,4
57,1,0
16,5,1
19,5,1
80,1,0
19,7,3
40,5,1
87,4,4
30,5,1
88,4,4
21,9,7
50,5,1
89,2,5
99,3,2
11,5,1
67,5,1
7,5,1
27,1,0
16,1,0
68,9,7
4,2,5
70,5,1
36,5,1
30,3,2
48,7,3
35,4,4
74,3,2
33,2,5
63,7,3
71,2,5
56,4,4
34,3,2
40,3,2
91,1,0
72,3,2
12,5,1
73,3,2
61,2,5
95,5,1
92,5,1
15,3,2
47,2,5
66,1,0
75,1,0
47,9,7
39,1,0
60,3,2
31,7,3
7,3,2
77,7,3
61,5,1
14,1,0
65,1,0
37,1,0
18,3,2
66,7,3
2,2,5
46,2,5
46,5,1
52,9,7
59,3,2
81,1,0
53,2,5
58,3,2
93,2,5
80,3,2
23,3,2
62,5,1
75,2,5
14,5,1
96,1,0
6,1,0
44,7,3
98,2,5
29,5,1
26,5,1
92,2,5
9,8,7
24,2,5
13,5,1
58,1,0
65,7,3
29,2,5
69,1,0
9,3,2
77,1,0
88,1,0
54,2,5
42,1,0
5,7,3
17,3,2
6,2,5
32,2,5
59,1,0
100,1,0
58,5,1
48,2,5
1,1,0
10,5,1
15,2,5
56,5,1
82,2,5
10,7,3
73,9,7
9,1,0
78,1,0
85,1,0
68,5,1
2,5,1
7,7,3
63,1,0
57,4,4
41,4,4
69,2,5
17,2,5
41,2,5
52,1,0
51,7,3
49,1,0
97,1,0
21,1,0
22,7,3
49,7,3
45,1,0
24,7,3
100,7,3
91,7,3
94,2,5
43,7,3
64,7,3
38,2,5
73,1,0
62,9,7
55,4,4
76,4,4
49,7,7
70,8,7
82,9,7
93,4,4
33,8,7
3,4,4
7,7,7
74,5,1
90,5,1
29,7,7
94,4,4
18,4,4
5,4,4
95,4,4
47,4,4
93,5,1
20,8,7
61,2,7
4,4,4
38,9,7
98,2,7
23,7,7
93,2,7
52,4,4
43,4,4
29,2,7
54,4,4
34,4,4
53,2,7
99,4,4
71,7,7
34,9,7
97,4,4
72,7,7
67,4,4
48,9,7
89,4,4
39,9,7
66,3,7
55,8,7
84,2,7
22,4,4
44,7,7
60,4,4
100,7,7
91,7,7
24,2,7
99,2,7
6,2,7
76,9,7
34,3,7
21,4,4
83,2,7
10,7,7
8,4,4
27,9,7
15,2,7
69,2,7
17,3,7
6,9,7
32,9,7
78,9,7
92,2,7
7,3,7
94,2,7
5,7,7
87,2,7
82,2,7
27,3,7
54,2,7
35,9,7
22,7,7
31,8,7
24,7,7
31,9,7
48,2,7
4,2,7
48,7,7
96,7,7
31,7,7
