teid,qfi,qid
40,6,6
1,6,6
83,6,6
11,6,6
84,6,6
68,6,6
30,6,6
86,6,6
37,6,6
59,6,6
12,6,6
96,6,6
80,6,6
44,8,7
62,9,7
52,9,7
76,9,7
21,9,7
38,9,7
79,9,7
6,9,7
37,8,7
35,6,6
13,9,7
27,9,7
27,3,2
9,3,2
30,3,2
82,2,5
93,5,1
46,5,1
54,2,5
14,1,0
16,5,1
23,3,2
26,2,5
99,4,4
17,2,5
10,7,3
58,3,2
41,2,5
15,3,2
55,4,4
36,3,2
79,3,2
30,5,1
81,1,0
91,1,0
2,5,1
42,3,2
86,3,2
45,3,2
71,2,5
36,5,1
100,2,5
90,5,1
3,3,2
68,9,7
70,5,1
68,5,1
50,5,1
32,7,3
32,2,5
47,2,5
89,2,5
6,1,0
99,2,5
66,3,2
99,3,2
98,2,5
91,7,3
58,5,1
58,1,0
29,7,3
61,5,1
96,1,0
74,3,2
66,7,3
40,5,1
44,3,2
2,3,2
104,3,2
19,5,1
80,3,2
87,2,5
14,3,2
6,2,5
17,3,2
13,3,2
59,3,2
108,3,2
11,3,2
65,1,0
15,2,5
105,3,2
7,3,2
24,7,3
106,3,2
73,1,0
107,3,2
109,3,2
39,1,0
75,2,5
92,5,1
62,5,1
85,5,1
10,5,1
46,3,2
22,7,3
41,1,0
56,5,1
73,3,2
72,3,2
38,2,5
65,7,3
18,3,2
60,3,2
46,2,5
7,5,1
67,3,2
5,7,3
13,5,1
53,2,5
94,2,5
11,5,1
78,1,0
63,7,3
92,2,5
12,5,1
51,7,3
64,7,3
89,3,2
98,3,2
61,2,5
7,7,3
95,5,1
9,1,0
34,3,2
70,7,7
70,7,3
52,1,0
85,1,0
26,5,1
21,1,0
14,5,1
87,1,0
94,4,4
83,2,5
93,2,5
63,1,0
77,7,3
113,2,5
114,2,5
111,2,5
112,2,5
110,2,5
88,4,4
69,5,1
38,1,0
2,2,5
66,1,0
45,1,0
31,7,3
100,1,0
54,8,7
53,7,7
102,7,3
101,7,3
75,1,0
103,7,3
48,2,5
29,5,1
53,7,3
23,7,3
16,1,0
92,1,0
23,7,7
43,7,3
8,9,7
74,9,7
42,1,0
96,7,3
97,1,0
19,7,3
48,7,3
95,1,0
49,7,3
77,1,0
69,2,5
18,4,4
37,1,0
59,1,0
49,1,0
57,4,4
57,1,0
27,1,0
93,4,4
84,2,5
1,1,0
29,2,5
25,7,3
80,1,0
47,4,4
35,9,7
34,3,7
31,8,7
71,7,3
88,1,0
9,8,7
47,2,7
44,7,3
100,7,3
60,9,7
48,9,7
41,4,4
72,7,3
18,3,7
89,4,4
48,2,7
24,7,7
89,3,7
76,4,4
28,8,7
87,4,4
66,3,7
45,4,4
25,7,7
3,4,4
10,7,7
79,4,4
63,8,7
25,8,7
33,8,7
94,8,7
54,4,4
43,4,4
82,9,7
83,2,7
32,7,7
21,4,4
5,8,7
86,8,7
64,4,4
35,4,4
46,2,7
67,4,4
72,7,7
67,5,1
34,4,4
63,7,7
52,4,4
96,7,7
90,4,4
85,8,7
98,2,7
77,7,7
5,4,4
97,4,4
56,4,4
95,4,4
22,7,7
66,7,7
100,7,7
60,4,4
48,7,7
22,4,4
34,9,7
4,4,4
51,8,7
29,7,7
8,4,4
71,2,7
2,2,7
20,9,7
53,2,7
61,2,7
44,7,7
82,2,7
49,7,7
73,3,7
51,7,7
4,2,5
28,9,7
89,2,7
75,9,7
100,2,7
99,3,7
87,2,7
44,3,7
43,7,7
2,3,7
73,9,7
92,2,7
64,9,7
60,4,7
3,3,7
69,2,7
91,8,7
