teid,qfi,qid
81,6,6
20,6,6
80,6,6
22,6,6
72,6,6
56,6,6
84,6,6
96,6,6
55,6,6
4,2,5
84,2,5
6,2,5
48,2,5
94,2,5
82,2,5
71,2,5
98,3,2
80,3,2
27,3,2
79,3,2
42,3,2
13,3,2
67,3,2
38,2,5
9,3,2
35,9,7
82,9,7
49,8,7
31,9,7
68,5,1
90,5,1
109,7,3
112,7,3
111,7,3
50,5,1
58,5,1
27,1,0
15,2,5
110,7,3
13,9,7
58,3,2
97,9,7
17,3,2
40,5,1
47,2,5
99,3,2
12,5,1
67,5,1
65,1,0
73,1,0
36,3,2
16,1,0
13,5,1
34,3,2
74,5,1
45,3,2
91,7,3
7,3,2
15,3,2
69,5,1
53,7,3
19,5,1
70,5,1
18,3,2
26,5,1
57,4,4
54,2,5
34,9,7
58,1,0
64,7,3
93,2,5
49,7,3
75,1,0
93,5,1
41,1,0
14,3,2
73,3,2
40,3,2
3,3,2
46,3,2
71,7,3
2,3,2
69,2,5
60,3,2
10,5,1
5,7,3
37,1,0
29,7,3
72,3,2
75,2,5
43,7,3
89,3,2
92,5,1
39,9,7
30,3,2
60,9,7
38,1,0
86,3,2
16,5,1
28,9,7
62,5,1
74,3,2
30,5,1
81,9,7
33,2,5
14,5,1
52,1,0
97,4,4
41,2,5
29,2,5
29,5,1
46,5,1
11,5,1
87,2,5
23,3,2
59,1,0
11,3,2
17,2,5
24,2,5
89,2,5
6,1,0
63,7,3
95,5,1
78,1,0
51,7,3
10,7,3
44,3,2
87,1,0
32,7,3
56,5,1
59,3,2
22,7,3
70,7,3
26,2,5
7,5,1
45,1,0
32,2,5
65,7,3
92,1,0
24,7,3
83,2,5
31,7,3
66,1,0
63,1,0
99,2,5
77,7,7
43,4,4
66,3,2
48,7,3
19,7,3
96,1,0
1,1,0
85,1,0
61,2,5
77,1,0
81,1,0
97,1,0
23,7,3
53,2,5
92,2,5
35,4,4
61,5,1
72,7,3
36,5,1
17,8,7
88,1,0
96,7,3
85,5,1
80,1,0
42,1,0
69,1,0
77,7,3
46,2,5
79,9,7
49,1,0
100,1,0
25,7,3
100,7,3
21,1,0
98,2,5
73,9,7
100,2,5
57,1,0
10,9,7
14,1,0
91,1,0
34,4,4
39,1,0
66,7,3
95,1,0
51,7,7
7,7,3
1,8,7
9,1,0
45,4,4
31,7,7
44,7,3
44,7,7
43,7,7
3,4,4
52,4,4
78,8,7
90,9,7
48,2,7
54,4,4
67,4,4
48,7,7
22,4,4
41,4,4
4,8,7
2,5,1
54,2,7
64,4,4
55,4,4
60,3,7
47,9,7
17,2,7
56,4,4
19,7,7
75,2,7
87,4,4
90,4,4
20,8,7
96,7,7
78,9,7
45,3,7
65,7,7
57,4,7
76,4,4
49,7,7
38,2,7
10,7,7
32,2,7
79,3,7
94,4,4
47,4,4
86,6,6
87,2,7
99,4,4
18,4,4
60,4,4
5,4,4
8,4,4
8,9,7
95,4,4
4,4,4
93,2,7
72,7,7
85,8,7
88,4,4
68,9,7
27,9,7
33,2,7
100,2,7
91,7,7
47,2,7
79,4,4
89,4,4
7,7,7
70,7,7
93,4,4
94,2,7
46,2,7
6,9,7
29,2,7
82,2,7
100,7,7
23,7,7
29,7,7
6,2,7
4,2,7
88,9,7
