teid,qfi,qid
22,6,6
24,6,6
43,6,6
53,6,6
72,6,6
19,6,6
62,6,6
12,6,6
51,6,6
55,6,6
55,8,7
76,9,7
81,9,7
6,9,7
10,9,7
97,9,7
60,9,7
78,9,7
32,9,7
7,3,2
46,3,2
27,3,2
14,3,2
86,3,2
99,3,2
9,3,2
18,3,2
17,2,5
89,3,2
6,2,5
40,3,2
74,3,2
58,3,2
2,3,2
46,2,5
34,3,2
14,5,1
72,3,2
44,3,2
90,5,1
10,5,1
3,3,2
100,1,0
60,3,2
93,5,1
61,5,1
82,2,5
89,4,4
64,4,4
87,1,0
92,1,0
46,5,1
59,3,2
50,5,1
27,1,0
106,2,5
108,2,5
105,2,5
47,2,5
24,2,5
80,3,2
40,5,1
107,2,5
7,5,1
23,3,2
89,2,5
15,3,2
13,3,2
95,4,4
13,5,1
67,5,1
102,3,2
48,7,3
7,7,3
62,5,1
57,1,0
98,3,2
99,2,5
104,3,2
101,3,2
51,7,3
88,1,0
103,3,2
96,1,0
97,1,0
30,5,1
21,1,0
68,5,1
19,5,1
32,2,5
14,1,0
75,2,5
45,3,2
52,1,0
29,5,1
69,1,0
36,3,2
41,2,5
73,3,2
11,3,2
43,7,3
66,3,2
75,1,0
30,3,2
92,5,1
2,5,1
74,5,1
37,1,0
74,9,7
56,5,1
17,3,2
23,7,3
44,7,3
54,2,5
96,7,3
31,7,3
33,2,5
70,5,1
67,3,2
49,1,0
38,2,5
12,5,1
69,5,1
91,7,3
42,3,2
77,7,3
66,7,3
79,3,2
71,7,3
81,1,0
58,5,1
36,5,1
69,2,5
10,7,3
19,7,3
6,1,0
16,5,1
51,8,7
49,7,3
39,1,0
85,1,0
26,5,1
65,7,3
73,1,0
87,2,5
59,1,0
63,7,3
100,2,5
32,7,3
65,1,0
58,1,0
95,1,0
93,2,5
85,5,1
80,1,0
84,2,5
91,1,0
21,4,4
45,1,0
16,1,0
29,2,5
61,2,5
53,2,5
48,2,5
1,1,0
66,1,0
63,1,0
92,2,5
11,5,1
83,2,5
98,2,5
42,1,0
77,1,0
29,7,3
100,7,3
71,2,5
29,7,7
26,2,5
4,2,5
31,9,7
70,7,3
52,4,4
15,2,5
109,7,3
112,7,3
111,7,3
110,7,3
25,7,3
100,7,7
64,7,3
2,2,5
72,7,3
41,1,0
5,7,3
38,1,0
25,7,7
62,9,7
53,7,3
71,7,7
94,2,5
79,4,4
20,9,7
57,4,4
54,2,7
72,7,7
48,7,7
18,4,4
56,4,4
34,4,4
33,2,7
79,3,7
97,4,4
77,7,7
45,4,4
87,4,4
60,3,7
76,4,4
79,9,7
22,4,4
100,2,7
99,4,4
18,8,7
3,4,4
75,9,7
95,5,1
7,7,7
51,7,7
41,2,7
41,4,4
93,2,7
19,7,7
90,4,4
93,4,4
88,4,4
9,8,7
2,2,7
73,9,7
43,4,4
96,7,7
8,4,4
4,2,7
8,9,7
5,7,7
61,2,7
5,8,7
50,9,7
67,4,4
55,4,4
15,2,7
13,9,7
32,2,7
26,2,7
4,4,4
5,4,4
69,2,7
29,2,7
35,4,4
35,9,7
47,2,7
88,9,7
28,9,7
54,4,4
60,4,4
82,2,7
27,9,7
44,7,7
31,7,7
52,9,7
10,7,7
71,2,7
68,9,7
99,2,7
40,3,7
89,2,7
65,7,7
73,3,7
38,9,7
106,2,7
105,2,7
108,2,7
107,2,7
