teid,qfi,qid
72,6,6
53,6,6
51,6,6
55,6,6
24,6,6
40,6,6
8,6,6
43,6,6
22,6,6
1,6,6
80,6,6
68,6,6
45,3,2
47,2,5
101,3,2
32,2,5
104,3,2
102,3,2
94,2,5
103,3,2
89,3,2
40,3,2
68,9,7
19,5,1
26,2,5
40,5,1
47,9,7
29,5,1
26,5,1
2,3,2
43,7,3
39,9,7
90,9,7
68,5,1
79,3,2
61,5,1
86,3,2
79,9,7
29,2,5
13,3,2
61,2,5
41,4,4
51,7,3
60,3,2
3,3,2
14,3,2
98,3,2
1,1,0
53,2,5
87,1,0
19,7,3
33,2,5
46,5,1
62,9,7
32,7,3
30,5,1
74,3,2
36,3,2
63,1,0
83,2,5
91,1,0
7,5,1
65,7,3
59,1,0
10,5,1
56,5,1
16,5,1
33,2,7
22,4,4
90,5,1
39,1,0
69,1,0
99,3,2
75,1,0
85,5,1
72,3,2
42,3,2
59,3,2
5,7,3
46,3,2
12,5,1
97,1,0
65,1,0
23,3,2
92,2,5
92,5,1
73,3,2
54,2,5
18,3,2
62,5,1
66,3,2
11,3,2
48,7,3
79,4,4
13,5,1
70,7,3
69,2,5
30,3,2
81,9,7
25,7,3
77,7,3
7,7,3
57,1,0
14,1,0
106,2,5
108,2,5
105,2,5
107,2,5
58,5,1
9,3,2
42,1,0
17,2,5
80,3,2
66,7,3
100,2,5
13,9,7
17,3,2
7,3,2
2,5,1
77,1,0
80,1,0
34,3,2
89,2,5
92,1,0
73,1,0
15,2,5
46,2,5
21,1,0
49,7,3
23,7,3
54,4,4
96,1,0
87,2,5
69,5,1
67,3,2
64,7,3
4,2,5
95,1,0
74,5,1
75,2,5
37,1,0
27,1,0
27,3,2
70,5,1
52,1,0
14,5,1
91,7,3
16,1,0
67,5,1
38,2,5
45,1,0
15,3,2
85,1,0
95,5,1
11,5,1
38,1,0
49,1,0
94,4,4
44,3,2
50,5,1
29,7,3
44,7,3
71,2,5
88,1,0
6,2,5
48,2,5
100,7,3
82,2,5
62,6,6
24,2,5
6,1,0
31,7,3
63,7,3
64,4,4
81,1,0
93,2,5
18,8,7
53,7,3
66,1,0
41,1,0
89,4,4
34,9,7
41,2,5
99,2,5
18,4,4
98,2,5
96,7,3
55,4,4
32,9,7
32,7,7
2,2,5
71,7,3
84,2,5
58,1,0
10,7,3
72,7,3
100,1,0
4,4,4
8,4,4
97,4,4
36,5,1
95,4,4
91,7,7
3,4,4
100,2,7
58,3,2
71,7,7
45,4,4
43,4,4
76,4,4
35,9,7
82,9,7
4,2,7
31,7,7
28,9,7
96,7,7
99,4,4
54,2,7
93,2,7
100,7,7
73,9,7
21,4,4
5,7,7
65,7,7
93,4,4
41,2,7
19,7,7
7,7,7
57,4,4
31,9,7
8,9,7
51,7,7
87,4,4
90,4,4
2,2,7
67,4,4
88,4,4
52,4,4
77,7,7
26,2,7
44,7,7
75,9,7
48,7,7
20,9,7
34,4,4
20,8,7
5,4,4
32,2,7
69,2,7
29,2,7
61,2,7
29,7,7
35,4,4
50,9,7
74,9,7
56,4,4
15,2,7
27,9,7
19,6,6
45,3,7
6,9,7
72,3,7
71,2,7
10,9,7
60,9,7
47,2,7
82,2,7
99,2,7
66,7,7
97,9,7
76,9,7
72,7,7
60,4,4
13,3,7
106,2,7
108,2,7
105,2,7
107,2,7
89,2,7
