teid,qfi,qid
72,6,6
83,6,6
20,6,6
77,6,6
12,6,6
25,6,6
22,6,6
1,6,6
68,6,6
40,6,6
55,6,6
19,6,6
33,6,6
81,6,6
28,6,6
80,6,6
50,6,6
98,3,7
68,9,7
61,9,7
20,8,7
52,9,7
78,9,7
97,9,7
31,7,7
39,9,7
32,9,7
92,2,7
23,7,7
47,9,7
6,9,7
2,2,5
48,2,5
17,2,5
32,2,5
109,3,2
79,3,2
108,3,2
34,3,2
110,3,2
111,3,2
52,1,0
11,3,2
96,7,3
54,2,5
21,9,7
42,3,2
36,3,2
43,7,3
16,5,1
77,1,0
56,5,1
19,5,1
107,3,2
88,4,4
86,3,2
46,2,5
23,3,2
72,7,3
16,1,0
13,3,2
3,3,2
7,3,2
41,4,4
15,3,2
84,2,5
80,3,2
83,2,5
30,3,2
89,2,5
24,2,5
63,7,3
69,5,1
68,5,1
22,7,3
33,2,5
14,1,0
64,7,3
50,5,1
48,7,3
7,5,1
49,7,3
26,5,1
20,9,7
95,5,1
58,5,1
69,1,0
92,2,5
51,7,3
61,2,5
36,5,1
53,2,5
11,5,1
59,3,2
31,7,3
100,2,5
91,7,3
2,3,2
94,2,5
100,1,0
62,5,1
61,5,1
9,3,2
75,1,0
4,2,5
70,7,3
89,3,2
27,3,2
21,1,0
17,3,2
67,5,1
72,3,2
39,1,0
71,2,5
85,5,1
6,2,5
87,1,0
58,3,2
105,7,3
106,7,3
104,7,3
14,3,2
73,3,2
96,1,0
97,1,0
82,2,5
3,4,4
93,2,5
66,3,2
18,3,2
74,3,2
60,3,2
42,1,0
13,5,1
6,1,0
93,5,1
98,3,2
14,5,1
45,1,0
9,1,0
46,5,1
98,2,5
87,2,5
57,1,0
73,1,0
69,2,5
98,2,7
26,2,5
44,3,2
81,1,0
92,5,1
12,5,1
46,3,2
32,7,3
78,1,0
90,5,1
63,1,0
23,3,7
89,4,4
40,3,2
70,5,1
25,7,3
2,5,1
30,5,1
58,1,0
53,7,3
29,5,1
66,1,0
57,4,4
91,1,0
1,1,0
27,1,0
10,9,7
38,1,0
65,1,0
66,7,3
10,5,1
85,1,0
95,1,0
44,7,3
29,2,5
99,2,5
37,1,0
92,1,0
80,1,0
19,7,3
60,4,4
15,2,5
88,1,0
77,7,3
41,1,0
33,8,7
10,7,3
100,7,3
38,2,5
47,2,5
5,7,3
7,7,3
47,4,4
29,7,3
24,7,3
90,4,4
74,5,1
75,9,7
95,4,4
90,9,7
65,7,3
70,8,7
23,7,3
49,7,7
57,8,7
100,7,7
4,4,4
48,7,7
45,4,4
28,8,7
43,7,7
21,4,4
35,4,4
66,7,7
79,9,7
19,7,7
63,7,7
94,4,4
8,4,4
48,9,7
97,4,4
56,4,4
81,9,7
38,9,7
55,4,4
22,4,4
65,7,7
22,7,7
32,7,7
62,9,7
34,4,4
40,5,1
31,9,7
94,8,7
76,4,4
87,2,7
18,4,4
24,7,7
51,7,7
96,7,7
5,4,4
54,8,7
54,4,4
87,4,4
79,4,4
27,9,7
28,9,7
48,2,7
25,7,7
43,4,4
34,9,7
32,2,7
84,2,7
13,9,7
11,3,7
77,7,7
8,9,7
38,2,7
50,9,7
89,2,7
67,4,4
99,2,7
29,2,7
93,4,4
53,2,7
99,4,4
74,9,7
7,7,7
36,3,7
72,7,7
35,9,7
64,7,7
64,4,4
53,7,7
12,8,7
54,2,7
60,9,7
73,9,7
10,7,7
52,4,4
0,0,16
0,0,24
0,0,8
82,9,7
