teid,qfi,qid
84,6,6
35,6,6
68,6,6
59,6,6
80,6,6
37,6,6
1,6,6
30,6,6
11,6,6
96,6,6
42,6,6
12,6,6
72,6,6
83,6,6
40,6,6
63,8,7
21,9,7
62,9,7
35,9,7
6,9,7
24,7,7
86,8,7
38,9,7
70,7,7
52,9,7
13,9,7
60,9,7
54,8,7
49,7,7
88,9,7
36,3,2
99,3,2
104,3,2
98,3,2
60,3,2
18,3,2
59,3,2
3,3,2
79,3,2
46,3,2
73,3,2
82,2,5
17,2,5
108,3,2
105,3,2
72,7,3
66,3,2
9,3,2
13,3,2
89,3,2
106,3,2
81,1,0
57,1,0
107,3,2
109,3,2
13,5,1
75,2,5
89,2,5
73,1,0
46,5,1
27,3,2
51,7,3
100,2,5
67,3,2
29,5,1
92,2,5
85,5,1
12,5,1
17,3,2
28,9,7
63,7,3
53,2,5
32,7,3
14,5,1
86,3,2
56,5,1
6,2,5
70,7,3
100,7,3
64,7,3
58,5,1
26,5,1
19,5,1
2,5,1
15,3,2
45,3,2
58,1,0
45,1,0
44,7,3
44,3,2
72,3,2
92,5,1
69,5,1
96,7,3
67,5,1
2,2,5
93,5,1
42,3,2
65,1,0
7,3,2
23,3,2
36,5,1
96,1,0
60,4,4
11,5,1
97,1,0
91,7,3
95,5,1
48,7,3
11,3,2
30,3,2
62,5,1
30,5,1
74,3,2
80,3,2
40,5,1
58,3,2
61,2,5
77,1,0
91,1,0
70,5,1
84,2,5
90,5,1
14,3,2
54,2,5
64,9,7
15,2,5
16,1,0
34,3,2
29,2,5
95,1,0
92,1,0
93,2,5
9,1,0
23,7,7
87,2,5
16,5,1
100,1,0
68,5,1
85,1,0
1,1,0
99,2,5
2,3,2
69,2,5
23,7,3
77,7,3
87,1,0
27,1,0
29,2,7
46,2,5
47,4,4
94,2,5
66,7,3
63,1,0
5,7,3
52,1,0
91,8,7
71,7,3
61,5,1
75,1,0
6,1,0
19,7,3
21,1,0
71,2,5
82,9,7
7,5,1
87,4,4
22,7,3
24,7,3
50,5,1
102,7,3
49,1,0
101,7,3
103,7,3
113,2,5
29,7,3
114,2,5
111,2,5
112,2,5
110,2,5
59,1,0
38,2,5
48,2,5
99,4,4
10,5,1
10,7,3
14,1,0
83,2,5
8,4,4
89,4,4
38,1,0
31,7,3
41,2,5
68,9,7
78,1,0
37,1,0
47,2,5
7,7,3
41,1,0
49,7,3
25,7,3
43,7,3
4,4,4
53,7,3
42,1,0
98,2,5
26,2,5
32,2,5
88,1,0
39,1,0
66,1,0
100,7,7
65,7,3
56,4,4
25,8,7
63,7,7
10,7,7
45,4,4
26,2,7
71,7,7
5,4,4
41,4,4
57,4,4
51,8,7
21,4,4
48,2,7
53,7,7
79,4,4
95,4,4
79,9,7
83,2,7
43,4,4
75,9,7
48,7,7
94,4,4
31,8,7
76,9,7
34,4,4
4,2,5
64,4,4
49,8,7
22,7,7
73,9,7
35,4,4
5,8,7
55,4,4
31,9,7
32,7,7
98,2,7
46,3,7
18,4,4
97,9,7
46,2,7
90,4,4
52,4,4
66,7,7
97,4,4
45,4,7
74,9,7
34,3,7
3,4,4
22,4,4
76,4,4
88,4,4
93,4,4
9,8,7
8,9,7
53,2,7
64,7,7
2,2,7
71,2,7
29,7,7
44,8,7
67,4,4
25,7,7
69,2,7
85,8,7
27,9,7
94,8,7
67,3,7
90,9,7
20,9,7
89,2,7
37,8,7
87,2,7
48,9,7
79,3,7
89,3,7
110,2,7
25,6,6
82,2,7
92,2,7
