teid,qfi,qid
33,6,6
68,6,6
77,6,6
43,6,6
25,6,6
28,6,6
86,6,6
20,6,6
55,6,6
83,6,6
59,6,6
1,6,6
84,6,6
20,8,7
64,9,7
32,9,7
39,9,7
20,9,7
73,9,7
66,7,7
81,9,7
26,8,7
31,9,7
86,8,7
79,3,2
60,3,2
15,3,2
42,3,2
69,5,1
12,5,1
44,3,2
99,2,5
30,5,1
6,2,5
17,3,2
99,3,2
30,3,2
23,3,2
63,7,3
36,3,2
7,3,2
50,5,1
98,3,2
41,1,0
100,7,3
94,2,5
67,3,2
26,5,1
70,5,1
80,3,2
13,5,1
46,2,5
59,3,2
58,3,2
11,3,2
86,3,2
100,2,5
11,5,1
3,3,2
5,4,4
10,9,7
45,3,2
40,3,2
77,1,0
59,1,0
2,3,2
58,5,1
57,1,0
18,3,2
88,1,0
2,5,1
87,2,7
48,7,3
29,2,5
96,1,0
46,5,1
69,2,5
74,3,2
89,3,2
14,3,2
53,2,5
72,3,2
29,5,1
100,1,0
62,5,1
61,2,5
14,5,1
68,5,1
58,1,0
66,3,2
95,1,0
34,3,2
93,5,1
66,1,0
75,2,5
83,2,5
40,5,1
36,5,1
16,1,0
93,2,5
81,1,0
71,7,3
9,3,2
27,1,0
85,1,0
19,7,3
24,2,5
22,6,6
78,1,0
15,2,5
73,3,2
89,2,5
27,3,2
71,2,5
22,7,3
67,5,1
52,1,0
24,7,3
74,5,1
54,2,5
92,5,1
31,7,3
7,5,1
34,4,4
42,1,0
90,5,1
91,1,0
17,2,5
37,1,0
95,5,1
92,1,0
87,2,5
4,2,5
21,1,0
7,7,3
53,7,3
82,2,5
45,1,0
32,2,5
51,7,3
41,2,5
5,7,3
97,1,0
56,5,1
47,2,5
14,1,0
75,1,0
39,1,0
49,1,0
19,5,1
46,3,2
66,7,3
33,2,5
80,1,0
77,7,3
87,1,0
2,2,5
27,9,7
38,2,5
29,7,3
99,4,4
49,7,3
22,4,4
92,2,5
89,4,4
98,2,5
25,7,3
69,1,0
38,1,0
1,1,0
73,1,0
48,2,5
44,7,3
65,7,3
65,1,0
96,7,3
6,1,0
49,8,7
9,1,0
23,7,3
70,7,3
87,4,4
70,7,7
10,7,3
64,4,4
15,8,7
97,4,4
60,4,4
48,7,7
91,7,3
72,7,3
85,5,1
12,6,6
43,7,3
76,4,4
45,4,4
53,7,7
61,5,1
84,2,5
3,4,4
74,9,7
63,7,7
5,4,7
99,2,7
32,2,7
57,8,7
4,4,4
7,7,7
25,7,7
90,4,4
13,9,7
94,4,4
35,4,4
54,4,4
56,4,4
2,2,7
51,8,7
24,7,7
29,7,7
21,4,4
90,9,7
21,9,7
41,2,7
52,4,4
13,3,2
23,7,7
10,7,7
34,9,7
16,5,1
12,6,7
15,2,7
44,7,7
8,4,4
18,4,4
38,2,7
22,7,7
78,9,7
88,4,4
48,9,7
95,4,4
50,9,7
47,4,4
29,2,7
93,4,4
80,3,7
24,2,7
88,9,7
38,9,7
79,9,7
89,2,7
75,9,7
69,2,7
77,7,7
55,4,4
79,4,4
68,9,7
57,4,4
71,2,7
51,6,6
41,4,4
62,9,7
75,2,7
5,7,7
43,4,4
7,3,7
35,9,7
47,2,7
96,7,7
76,9,7
