teid,qfi,qid
8,6,6
42,6,6
24,6,6
83,6,6
20,6,6
72,6,6
50,6,6
51,6,6
80,6,6
84,6,6
37,6,6
59,6,6
35,6,6
82,6,6
81,6,6
19,6,6
62,6,6
62,9,7
32,9,7
37,8,7
74,9,7
64,9,7
50,9,7
68,9,7
28,9,7
36,3,2
99,3,2
2,3,2
15,3,2
34,3,2
79,3,2
45,3,2
11,3,2
30,3,2
98,3,2
48,2,5
7,5,1
50,5,1
87,2,5
42,3,2
16,5,1
60,9,7
89,3,2
22,4,4
13,5,1
94,4,4
38,1,0
47,2,5
94,2,5
59,3,2
67,5,1
73,3,2
73,1,0
66,1,0
53,2,5
2,2,5
93,5,1
3,3,2
6,1,0
86,3,2
88,1,0
99,2,5
66,7,3
93,2,5
57,1,0
46,3,2
90,5,1
16,1,0
26,5,1
13,9,7
11,5,1
18,3,2
29,2,7
30,5,1
46,5,1
14,5,1
89,2,5
9,3,2
75,1,0
80,3,2
32,7,3
62,5,1
7,7,3
65,1,0
32,7,7
19,5,1
82,2,5
2,5,1
42,1,0
44,3,2
53,6,6
74,3,2
27,3,2
72,3,2
29,2,5
32,2,5
67,3,2
43,7,3
5,7,3
9,1,0
78,9,7
37,1,0
95,5,1
13,3,2
21,9,7
60,3,2
41,1,0
74,5,1
6,2,5
1,1,0
40,3,2
58,5,1
23,3,2
100,7,3
69,5,1
56,5,1
33,2,5
58,3,2
63,1,0
100,1,0
19,7,3
92,5,1
91,1,0
78,1,0
98,2,5
29,5,1
52,9,7
68,5,1
87,1,0
52,4,4
12,5,1
100,2,5
81,1,0
92,2,5
97,1,0
99,4,4
26,2,5
10,5,1
70,7,3
4,2,5
38,2,5
40,5,1
39,1,0
70,5,1
36,5,1
14,1,0
95,1,0
63,7,3
61,5,1
96,1,0
54,2,5
24,7,3
22,7,3
64,7,3
46,2,5
85,5,1
25,7,3
77,1,0
83,2,5
49,1,0
52,1,0
17,2,5
92,1,0
84,2,5
45,1,0
85,1,0
76,9,7
26,8,7
69,2,5
80,1,0
53,7,3
31,7,3
64,7,7
20,8,7
10,7,3
49,7,3
15,2,5
71,2,5
96,7,3
23,7,3
27,1,0
58,1,0
75,2,5
48,7,3
71,7,3
72,7,3
88,9,7
29,7,3
41,2,5
59,1,0
44,7,3
34,9,7
86,3,7
55,4,4
90,9,7
18,4,4
91,7,3
35,4,4
51,7,3
67,4,4
35,9,7
7,7,7
5,4,4
79,4,4
38,2,7
97,4,4
43,7,7
57,4,4
21,4,4
45,4,4
65,8,7
10,7,7
36,8,7
70,7,7
64,4,4
56,4,4
41,4,4
90,4,4
25,7,7
48,9,7
75,2,7
6,9,7
34,4,4
54,4,4
41,2,7
94,8,7
47,2,7
79,9,7
3,4,4
87,4,4
88,4,4
53,7,7
51,7,7
93,4,4
85,8,7
60,4,4
61,9,7
33,2,7
23,3,7
22,7,7
15,3,7
100,2,7
2,3,7
47,4,4
8,4,4
66,7,7
23,7,7
67,3,7
95,4,4
94,2,7
19,7,7
83,2,7
98,2,7
72,7,7
24,7,7
15,2,7
2,2,7
69,2,7
17,2,7
6,2,7
31,9,7
49,7,7
53,2,7
46,2,7
89,2,7
82,2,7
81,9,7
73,9,7
